Confirmed,Country,Date,Deaths,Recovered
20.0,Brazil,03-08-2020,0.0,0.0
4.0,Bulgaria,03-08-2020,0.0,0.0
2.0,Cambodia,03-08-2020,0.0,1.0
2.0,Cameroon,03-08-2020,0.0,0.0
64.0,Canada,03-08-2020,0.0,8.0
8.0,Chile,03-08-2020,0.0,0.0
1.0,Colombia,03-08-2020,0.0,0.0
5.0,Costa Rica,03-08-2020,0.0,0.0
12.0,Croatia,03-08-2020,0.0,0.0
31.0,Czech Republic,03-08-2020,0.0,0.0
35.0,Denmark,03-08-2020,0.0,1.0
5.0,Dominican Republic,03-08-2020,0.0,0.0
14.0,Ecuador,03-08-2020,0.0,0.0
49.0,Egypt,03-08-2020,1.0,1.0
10.0,Estonia,03-08-2020,0.0,0.0
2.0,Faroe Islands,03-08-2020,0.0,0.0
23.0,Finland,03-08-2020,0.0,1.0
1126.0,France,03-08-2020,19.0,12.0
5.0,French Guiana,03-08-2020,0.0,0.0
13.0,Georgia,03-08-2020,0.0,0.0
1040.0,Germany,03-08-2020,0.0,18.0
1.0,Gibraltar,03-08-2020,0.0,0.0
73.0,Greece,03-08-2020,0.0,0.0
114.0,Hong Kong,03-08-2020,3.0,58.0
7.0,Hungary,03-08-2020,0.0,0.0
50.0,Iceland,03-08-2020,0.0,0.0
39.0,India,03-08-2020,0.0,3.0
6.0,Indonesia,03-08-2020,0.0,0.0
6566.0,Iran,03-08-2020,194.0,2134.0
60.0,Iraq,03-08-2020,6.0,0.0
19.0,Ireland,03-08-2020,0.0,0.0
39.0,Israel,03-08-2020,0.0,2.0
7375.0,Italy,03-08-2020,366.0,622.0
502.0,Japan,03-08-2020,6.0,76.0
1.0,Jordan,03-08-2020,0.0,0.0
64.0,Kuwait,03-08-2020,0.0,1.0
2.0,Latvia,03-08-2020,0.0,0.0
32.0,Lebanon,03-08-2020,0.0,1.0
1.0,Liechtenstein,03-08-2020,0.0,0.0
1.0,Lithuania,03-08-2020,0.0,0.0
3.0,Luxembourg,03-08-2020,0.0,0.0
10.0,Macau,03-08-2020,0.0,10.0
80699.0,China,03-08-2020,3097.0,57320.0
99.0,Malaysia,03-08-2020,0.0,24.0
4.0,Maldives,03-08-2020,0.0,0.0
3.0,Malta,03-08-2020,0.0,0.0
2.0,Martinique,03-08-2020,0.0,0.0
7.0,Mexico,03-08-2020,0.0,1.0
1.0,Moldova,03-08-2020,0.0,0.0
1.0,Monaco,03-08-2020,0.0,0.0
2.0,Morocco,03-08-2020,0.0,0.0
1.0,Nepal,03-08-2020,0.0,1.0
265.0,Netherlands,03-08-2020,3.0,0.0
5.0,New Zealand,03-08-2020,0.0,0.0
1.0,Nigeria,03-08-2020,0.0,0.0
3.0,North Macedonia,03-08-2020,0.0,0.0
176.0,Norway,03-08-2020,0.0,0.0
16.0,Oman,03-08-2020,0.0,2.0
6.0,Pakistan,03-08-2020,0.0,1.0
22.0,Palestine,03-08-2020,0.0,0.0
1.0,Paraguay,03-08-2020,0.0,0.0
6.0,Peru,03-08-2020,0.0,0.0
10.0,Philippines,03-08-2020,1.0,1.0
11.0,Poland,03-08-2020,0.0,0.0
30.0,Portugal,03-08-2020,0.0,0.0
15.0,Qatar,03-08-2020,0.0,0.0
21.0,Republic of Ireland,03-08-2020,0.0,0.0
15.0,Romania,03-08-2020,0.0,3.0
17.0,Russia,03-08-2020,0.0,3.0
3.0,Saint Barthelemy,03-08-2020,0.0,0.0
36.0,San Marino,03-08-2020,1.0,0.0
11.0,Saudi Arabia,03-08-2020,0.0,0.0
4.0,Senegal,03-08-2020,0.0,1.0
1.0,Serbia,03-08-2020,0.0,0.0
150.0,Singapore,03-08-2020,0.0,78.0
3.0,Slovakia,03-08-2020,0.0,0.0
16.0,Slovenia,03-08-2020,0.0,0.0
3.0,South Africa,03-08-2020,0.0,0.0
7314.0,South Korea,03-08-2020,50.0,118.0
673.0,Spain,03-08-2020,17.0,30.0
1.0,Sri Lanka,03-08-2020,0.0,1.0
203.0,Sweden,03-08-2020,0.0,0.0
337.0,Switzerland,03-08-2020,2.0,3.0
45.0,Taiwan,03-08-2020,1.0,13.0
50.0,Thailand,03-08-2020,1.0,31.0
1.0,Togo,03-08-2020,0.0,0.0
2.0,Tunisia,03-08-2020,0.0,0.0
273.0,United Kingdom,03-08-2020,3.0,18.0
537.0,United States,03-08-2020,21.0,8.0
1.0,Ukraine,03-08-2020,0.0,0.0
45.0,United Arab Emirates,03-08-2020,0.0,7.0
1.0,Vatican City,03-08-2020,0.0,0.0
30.0,Vietnam,03-08-2020,0.0,16.0
4.0,Afghanistan,03-09-2020,0.0,0.0
2.0,Albania,03-09-2020,0.0,0.0
20.0,Algeria,03-09-2020,0.0,0.0
1.0,Andorra,03-09-2020,0.0,0.0
12.0,Argentina,03-09-2020,1.0,0.0
1.0,Armenia,03-09-2020,0.0,0.0
91.0,Australia,03-09-2020,4.0,21.0
131.0,Austria,03-09-2020,0.0,2.0
9.0,Azerbaijan,03-09-2020,0.0,0.0
95.0,Bahrain,03-09-2020,0.0,14.0
3.0,Bangladesh,03-09-2020,0.0,0.0
6.0,Belarus,03-09-2020,0.0,1.0
239.0,Belgium,03-09-2020,0.0,1.0
1.0,Bhutan,03-09-2020,0.0,0.0
3.0,Bosnia and Herzegovina,03-09-2020,0.0,0.0
25.0,Brazil,03-09-2020,0.0,0.0
1.0,Brunei,03-09-2020,0.0,0.0
4.0,Bulgaria,03-09-2020,0.0,0.0
2.0,Cambodia,03-09-2020,0.0,1.0
2.0,Cameroon,03-09-2020,0.0,0.0
76.0,Canada,03-09-2020,1.0,8.0
8.0,Chile,03-09-2020,0.0,0.0
1.0,Colombia,03-09-2020,0.0,0.0
9.0,Costa Rica,03-09-2020,0.0,0.0
12.0,Croatia,03-09-2020,0.0,0.0
2.0,Cyprus,03-09-2020,0.0,0.0
31.0,Czech Republic,03-09-2020,0.0,0.0
90.0,Denmark,03-09-2020,0.0,1.0
5.0,Dominican Republic,03-09-2020,0.0,0.0
15.0,Ecuador,03-09-2020,0.0,0.0
55.0,Egypt,03-09-2020,1.0,12.0
10.0,Estonia,03-09-2020,0.0,0.0
2.0,Faroe Islands,03-09-2020,0.0,0.0
30.0,Finland,03-09-2020,0.0,1.0
1209.0,France,03-09-2020,19.0,12.0
5.0,French Guiana,03-09-2020,0.0,0.0
15.0,Georgia,03-09-2020,0.0,0.0
1176.0,Germany,03-09-2020,2.0,18.0
1.0,Gibraltar,03-09-2020,0.0,0.0
73.0,Greece,03-09-2020,0.0,0.0
115.0,Hong Kong,03-09-2020,3.0,59.0
9.0,Hungary,03-09-2020,0.0,0.0
58.0,Iceland,03-09-2020,0.0,0.0
43.0,India,03-09-2020,0.0,3.0
19.0,Indonesia,03-09-2020,0.0,0.0
7161.0,Iran,03-09-2020,237.0,2394.0
60.0,Iraq,03-09-2020,6.0,9.0
21.0,Ireland,03-09-2020,0.0,0.0
39.0,Israel,03-09-2020,0.0,2.0
9172.0,Italy,03-09-2020,463.0,724.0
511.0,Japan,03-09-2020,17.0,76.0
1.0,Jordan,03-09-2020,0.0,0.0
64.0,Kuwait,03-09-2020,0.0,1.0
6.0,Latvia,03-09-2020,0.0,0.0
32.0,Lebanon,03-09-2020,0.0,1.0
1.0,Liechtenstein,03-09-2020,0.0,0.0
1.0,Lithuania,03-09-2020,0.0,0.0
3.0,Luxembourg,03-09-2020,0.0,0.0
10.0,Macau,03-09-2020,0.0,10.0
80735.0,China,03-09-2020,3120.0,58735.0
117.0,Malaysia,03-09-2020,0.0,24.0
4.0,Maldives,03-09-2020,0.0,0.0
3.0,Malta,03-09-2020,0.0,0.0
2.0,Martinique,03-09-2020,0.0,0.0
7.0,Mexico,03-09-2020,0.0,1.0
1.0,Moldova,03-09-2020,0.0,0.0
1.0,Monaco,03-09-2020,0.0,0.0
2.0,Morocco,03-09-2020,0.0,0.0
1.0,Nepal,03-09-2020,0.0,1.0
321.0,Netherlands,03-09-2020,3.0,0.0
5.0,New Zealand,03-09-2020,0.0,0.0
2.0,Nigeria,03-09-2020,0.0,0.0
3.0,North Macedonia,03-09-2020,0.0,0.0
205.0,Norway,03-09-2020,0.0,1.0
16.0,Oman,03-09-2020,0.0,2.0
6.0,Pakistan,03-09-2020,0.0,1.0
22.0,Palestine,03-09-2020,0.0,0.0
1.0,Paraguay,03-09-2020,0.0,0.0
7.0,Peru,03-09-2020,0.0,0.0
20.0,Philippines,03-09-2020,1.0,1.0
16.0,Poland,03-09-2020,0.0,0.0
30.0,Portugal,03-09-2020,0.0,0.0
18.0,Qatar,03-09-2020,0.0,0.0
15.0,Romania,03-09-2020,0.0,3.0
17.0,Russia,03-09-2020,0.0,3.0
1.0,Saint Barthelemy,03-09-2020,0.0,0.0
36.0,San Marino,03-09-2020,1.0,0.0
15.0,Saudi Arabia,03-09-2020,0.0,0.0
4.0,Senegal,03-09-2020,0.0,1.0
1.0,Serbia,03-09-2020,0.0,0.0
150.0,Singapore,03-09-2020,0.0,78.0
3.0,Slovakia,03-09-2020,0.0,0.0
16.0,Slovenia,03-09-2020,0.0,0.0
3.0,South Africa,03-09-2020,0.0,0.0
7478.0,South Korea,03-09-2020,53.0,118.0
1073.0,Spain,03-09-2020,28.0,32.0
1.0,Sri Lanka,03-09-2020,0.0,1.0
2.0,St. Martin,03-09-2020,0.0,0.0
248.0,Sweden,03-09-2020,0.0,1.0
374.0,Switzerland,03-09-2020,2.0,3.0
45.0,Taiwan,03-09-2020,1.0,15.0
50.0,Thailand,03-09-2020,1.0,31.0
1.0,Togo,03-09-2020,0.0,0.0
2.0,Tunisia,03-09-2020,0.0,0.0
321.0,United Kingdom,03-09-2020,4.0,18.0
605.0,United States,03-09-2020,22.0,8.0
1.0,Ukraine,03-09-2020,0.0,0.0
45.0,United Arab Emirates,03-09-2020,0.0,7.0
1.0,Vatican City,03-09-2020,0.0,0.0
30.0,Vietnam,03-09-2020,0.0,16.0
5.0,Afghanistan,03-10-2020,0.0,0.0
10.0,Albania,03-10-2020,0.0,0.0
20.0,Algeria,03-10-2020,0.0,0.0
1.0,Andorra,03-10-2020,0.0,0.0
17.0,Argentina,03-10-2020,1.0,0.0
1.0,Armenia,03-10-2020,0.0,0.0
107.0,Australia,03-10-2020,3.0,21.0
182.0,Austria,03-10-2020,0.0,4.0
11.0,Azerbaijan,03-10-2020,0.0,0.0
110.0,Bahrain,03-10-2020,0.0,22.0
3.0,Bangladesh,03-10-2020,0.0,0.0
9.0,Belarus,03-10-2020,0.0,3.0
267.0,Belgium,03-10-2020,0.0,1.0
1.0,Bhutan,03-10-2020,0.0,0.0
5.0,Bosnia and Herzegovina,03-10-2020,0.0,0.0
31.0,Brazil,03-10-2020,0.0,0.0
1.0,Brunei,03-10-2020,0.0,0.0
4.0,Bulgaria,03-10-2020,0.0,0.0
1.0,Burkina Faso,03-10-2020,0.0,0.0
2.0,Cambodia,03-10-2020,0.0,1.0
2.0,Cameroon,03-10-2020,0.0,0.0
79.0,Canada,03-10-2020,1.0,8.0
1.0,Channel Islands,03-10-2020,0.0,0.0
13.0,Chile,03-10-2020,0.0,0.0
3.0,Colombia,03-10-2020,0.0,0.0
9.0,Costa Rica,03-10-2020,0.0,0.0
14.0,Croatia,03-10-2020,0.0,0.0
3.0,Cyprus,03-10-2020,0.0,0.0
41.0,Czech Republic,03-10-2020,0.0,0.0
262.0,Denmark,03-10-2020,0.0,1.0
5.0,Dominican Republic,03-10-2020,0.0,0.0
15.0,Ecuador,03-10-2020,0.0,0.0
59.0,Egypt,03-10-2020,1.0,1.0
12.0,Estonia,03-10-2020,0.0,0.0
2.0,Faroe Islands,03-10-2020,0.0,0.0
40.0,Finland,03-10-2020,0.0,1.0
1784.0,France,03-10-2020,33.0,12.0
5.0,French Guiana,03-10-2020,0.0,0.0
15.0,Georgia,03-10-2020,0.0,0.0
1457.0,Germany,03-10-2020,2.0,18.0
1.0,Gibraltar,03-10-2020,0.0,1.0
89.0,Greece,03-10-2020,0.0,0.0
1.0,Holy See,03-10-2020,0.0,0.0
120.0,Hong Kong SAR,03-10-2020,3.0,65.0
9.0,Hungary,03-10-2020,0.0,0.0
69.0,Iceland,03-10-2020,0.0,1.0
56.0,India,03-10-2020,0.0,4.0
27.0,Indonesia,03-10-2020,0.0,2.0
8042.0,Iran (Islamic Republic of),03-10-2020,291.0,2731.0
71.0,Iraq,03-10-2020,7.0,3.0
34.0,Ireland,03-10-2020,0.0,0.0
58.0,Israel,03-10-2020,0.0,4.0
10149.0,Italy,03-10-2020,631.0,724.0
581.0,Japan,03-10-2020,10.0,101.0
1.0,Jordan,03-10-2020,0.0,0.0
69.0,Kuwait,03-10-2020,0.0,1.0
8.0,Latvia,03-10-2020,0.0,1.0
41.0,Lebanon,03-10-2020,1.0,1.0
1.0,Liechtenstein,03-10-2020,0.0,0.0
1.0,Lithuania,03-10-2020,0.0,0.0
5.0,Luxembourg,03-10-2020,0.0,0.0
10.0,Macao SAR,03-10-2020,0.0,10.0
80757.0,China,03-10-2020,3136.0,60106.0
129.0,Malaysia,03-10-2020,0.0,24.0
6.0,Maldives,03-10-2020,0.0,0.0
5.0,Malta,03-10-2020,0.0,0.0
2.0,Martinique,03-10-2020,0.0,0.0
7.0,Mexico,03-10-2020,0.0,4.0
1.0,Monaco,03-10-2020,0.0,0.0
1.0,Mongolia,03-10-2020,0.0,0.0
3.0,Morocco,03-10-2020,1.0,0.0
1.0,Nepal,03-10-2020,0.0,1.0
382.0,Netherlands,03-10-2020,4.0,0.0
5.0,New Zealand,03-10-2020,0.0,0.0
2.0,Nigeria,03-10-2020,0.0,0.0
7.0,North Macedonia,03-10-2020,0.0,0.0
400.0,Norway,03-10-2020,0.0,1.0
18.0,Oman,03-10-2020,0.0,9.0
16.0,Pakistan,03-10-2020,0.0,1.0
1.0,Panama,03-10-2020,0.0,0.0
1.0,Paraguay,03-10-2020,0.0,0.0
11.0,Peru,03-10-2020,0.0,0.0
33.0,Philippines,03-10-2020,1.0,2.0
22.0,Poland,03-10-2020,0.0,0.0
41.0,Portugal,03-10-2020,0.0,0.0
24.0,Qatar,03-10-2020,0.0,0.0
7513.0,Republic of Korea,03-10-2020,54.0,247.0
3.0,Republic of Moldova,03-10-2020,0.0,0.0
25.0,Romania,03-10-2020,0.0,3.0
10.0,Russian Federation,03-10-2020,0.0,3.0
1.0,Saint Barthelemy,03-10-2020,0.0,0.0
2.0,Saint Martin,03-10-2020,0.0,0.0
51.0,San Marino,03-10-2020,2.0,0.0
20.0,Saudi Arabia,03-10-2020,0.0,1.0
4.0,Senegal,03-10-2020,0.0,1.0
5.0,Serbia,03-10-2020,0.0,0.0
160.0,Singapore,03-10-2020,0.0,78.0
7.0,Slovakia,03-10-2020,0.0,0.0
31.0,Slovenia,03-10-2020,0.0,0.0
7.0,South Africa,03-10-2020,0.0,0.0
1695.0,Spain,03-10-2020,35.0,32.0
1.0,Sri Lanka,03-10-2020,0.0,1.0
355.0,Sweden,03-10-2020,0.0,1.0
491.0,Switzerland,03-10-2020,3.0,3.0
47.0,Taipei and environs,03-10-2020,1.0,17.0
53.0,Thailand,03-10-2020,1.0,33.0
1.0,Togo,03-10-2020,0.0,0.0
5.0,Tunisia,03-10-2020,0.0,0.0
382.0,United Kingdom,03-10-2020,6.0,18.0
959.0,United States,03-10-2020,28.0,8.0
1.0,Ukraine,03-10-2020,0.0,0.0
74.0,United Arab Emirates,03-10-2020,0.0,12.0
31.0,Viet Nam,03-10-2020,0.0,16.0
25.0,occupied Palestinian territory,03-10-2020,0.0,0.0
7.0,Afghanistan,03-11-2020,0.0,0.0
12.0,Albania,03-11-2020,1.0,0.0
20.0,Algeria,03-11-2020,0.0,0.0
1.0,Andorra,03-11-2020,0.0,0.0
19.0,Argentina,03-11-2020,1.0,0.0
1.0,Armenia,03-11-2020,0.0,0.0
128.0,Australia,03-11-2020,3.0,21.0
246.0,Austria,03-11-2020,0.0,4.0
11.0,Azerbaijan,03-11-2020,0.0,3.0
195.0,Bahrain,03-11-2020,0.0,35.0
3.0,Bangladesh,03-11-2020,0.0,0.0
9.0,Belarus,03-11-2020,0.0,3.0
314.0,Belgium,03-11-2020,3.0,1.0
1.0,Bhutan,03-11-2020,0.0,0.0
2.0,Bolivia,03-11-2020,0.0,0.0
7.0,Bosnia and Herzegovina,03-11-2020,0.0,0.0
38.0,Brazil,03-11-2020,0.0,0.0
11.0,Brunei,03-11-2020,0.0,0.0
7.0,Bulgaria,03-11-2020,1.0,0.0
2.0,Burkina Faso,03-11-2020,0.0,0.0
3.0,Cambodia,03-11-2020,0.0,1.0
2.0,Cameroon,03-11-2020,0.0,0.0
108.0,Canada,03-11-2020,1.0,8.0
23.0,Chile,03-11-2020,0.0,0.0
80921.0,China,03-11-2020,3161.0,61644.0
9.0,Colombia,03-11-2020,0.0,0.0
1.0,Congo (Kinshasa),03-11-2020,0.0,0.0
13.0,Costa Rica,03-11-2020,0.0,0.0
1.0,Cote d'Ivoire,03-11-2020,0.0,0.0
19.0,Croatia,03-11-2020,0.0,0.0
6.0,Cyprus,03-11-2020,0.0,0.0
91.0,Czechia,03-11-2020,0.0,0.0
444.0,Denmark,03-11-2020,0.0,1.0
5.0,Dominican Republic,03-11-2020,0.0,0.0
17.0,Ecuador,03-11-2020,0.0,0.0
60.0,Egypt,03-11-2020,1.0,27.0
16.0,Estonia,03-11-2020,0.0,0.0
59.0,Finland,03-11-2020,0.0,1.0
2284.0,France,03-11-2020,48.0,12.0
5.0,French Guiana,03-11-2020,0.0,0.0
24.0,Georgia,03-11-2020,0.0,0.0
1908.0,Germany,03-11-2020,3.0,25.0
99.0,Greece,03-11-2020,1.0,0.0
1.0,Holy See,03-11-2020,0.0,0.0
2.0,Honduras,03-11-2020,0.0,0.0
13.0,Hungary,03-11-2020,0.0,0.0
85.0,Iceland,03-11-2020,0.0,1.0
62.0,India,03-11-2020,1.0,4.0
34.0,Indonesia,03-11-2020,1.0,2.0
9000.0,Iran,03-11-2020,354.0,2959.0
71.0,Iraq,03-11-2020,7.0,15.0
43.0,Ireland,03-11-2020,1.0,0.0
109.0,Israel,03-11-2020,0.0,4.0
12462.0,Italy,03-11-2020,827.0,1045.0
1.0,Jamaica,03-11-2020,0.0,0.0
639.0,Japan,03-11-2020,15.0,118.0
1.0,Jordan,03-11-2020,0.0,0.0
7755.0,"Korea, South",03-11-2020,60.0,288.0
72.0,Kuwait,03-11-2020,0.0,2.0
10.0,Latvia,03-11-2020,0.0,1.0
61.0,Lebanon,03-11-2020,3.0,1.0
1.0,Liechtenstein,03-11-2020,0.0,0.0
3.0,Lithuania,03-11-2020,0.0,0.0
7.0,Luxembourg,03-11-2020,0.0,0.0
0.0,China,03-11-2020,0.0,0.0
149.0,Malaysia,03-11-2020,0.0,26.0
8.0,Maldives,03-11-2020,0.0,0.0
6.0,Malta,03-11-2020,0.0,0.0
3.0,Martinique,03-11-2020,0.0,0.0
8.0,Mexico,03-11-2020,0.0,4.0
3.0,Moldova,03-11-2020,0.0,0.0
1.0,Monaco,03-11-2020,0.0,0.0
1.0,Mongolia,03-11-2020,0.0,0.0
5.0,Morocco,03-11-2020,1.0,0.0
1.0,Nepal,03-11-2020,0.0,1.0
503.0,Netherlands,03-11-2020,5.0,0.0
5.0,New Zealand,03-11-2020,0.0,0.0
2.0,Nigeria,03-11-2020,0.0,0.0
7.0,North Macedonia,03-11-2020,0.0,0.0
598.0,Norway,03-11-2020,0.0,1.0
18.0,Oman,03-11-2020,0.0,9.0
19.0,Pakistan,03-11-2020,0.0,2.0
8.0,Panama,03-11-2020,1.0,0.0
5.0,Paraguay,03-11-2020,0.0,0.0
11.0,Peru,03-11-2020,0.0,0.0
49.0,Philippines,03-11-2020,1.0,2.0
31.0,Poland,03-11-2020,0.0,0.0
59.0,Portugal,03-11-2020,0.0,0.0
262.0,Qatar,03-11-2020,0.0,0.0
1.0,Reunion,03-11-2020,0.0,0.0
45.0,Romania,03-11-2020,0.0,6.0
20.0,Russia,03-11-2020,0.0,3.0
62.0,San Marino,03-11-2020,2.0,0.0
21.0,Saudi Arabia,03-11-2020,0.0,1.0
4.0,Senegal,03-11-2020,0.0,1.0
12.0,Serbia,03-11-2020,0.0,0.0
178.0,Singapore,03-11-2020,0.0,96.0
10.0,Slovakia,03-11-2020,0.0,0.0
57.0,Slovenia,03-11-2020,0.0,0.0
13.0,South Africa,03-11-2020,0.0,0.0
2277.0,Spain,03-11-2020,54.0,183.0
2.0,Sri Lanka,03-11-2020,0.0,1.0
500.0,Sweden,03-11-2020,1.0,1.0
652.0,Switzerland,03-11-2020,4.0,4.0
48.0,Taiwan*,03-11-2020,1.0,17.0
59.0,Thailand,03-11-2020,1.0,34.0
1.0,Togo,03-11-2020,0.0,0.0
7.0,Tunisia,03-11-2020,0.0,0.0
1.0,Turkey,03-11-2020,0.0,0.0
1281.0,United States,03-11-2020,36.0,8.0
1.0,Ukraine,03-11-2020,0.0,0.0
74.0,United Arab Emirates,03-11-2020,0.0,17.0
459.0,United Kingdom,03-11-2020,8.0,19.0
38.0,Vietnam,03-11-2020,0.0,16.0
0.0,occupied Palestinian territory,03-11-2020,0.0,0.0
7.0,Afghanistan,03-12-2020,0.0,0.0
23.0,Albania,03-12-2020,1.0,0.0
24.0,Algeria,03-12-2020,1.0,8.0
1.0,Andorra,03-12-2020,0.0,1.0
19.0,Argentina,03-12-2020,1.0,0.0
4.0,Armenia,03-12-2020,0.0,0.0
128.0,Australia,03-12-2020,3.0,21.0
302.0,Austria,03-12-2020,1.0,4.0
11.0,Azerbaijan,03-12-2020,0.0,3.0
195.0,Bahrain,03-12-2020,0.0,35.0
3.0,Bangladesh,03-12-2020,0.0,0.0
12.0,Belarus,03-12-2020,0.0,3.0
314.0,Belgium,03-12-2020,3.0,1.0
1.0,Bhutan,03-12-2020,0.0,0.0
2.0,Bolivia,03-12-2020,0.0,0.0
11.0,Bosnia and Herzegovina,03-12-2020,0.0,0.0
52.0,Brazil,03-12-2020,0.0,0.0
11.0,Brunei,03-12-2020,0.0,0.0
7.0,Bulgaria,03-12-2020,1.0,0.0
2.0,Burkina Faso,03-12-2020,0.0,0.0
3.0,Cambodia,03-12-2020,0.0,1.0
2.0,Cameroon,03-12-2020,0.0,0.0
117.0,Canada,03-12-2020,1.0,8.0
23.0,Chile,03-12-2020,0.0,0.0
80932.0,China,03-12-2020,3172.0,62901.0
9.0,Colombia,03-12-2020,0.0,0.0
1.0,Congo (Kinshasa),03-12-2020,0.0,0.0
22.0,Costa Rica,03-12-2020,0.0,0.0
1.0,Cote d'Ivoire,03-12-2020,0.0,0.0
19.0,Croatia,03-12-2020,0.0,0.0
3.0,Cuba,03-12-2020,0.0,0.0
6.0,Cyprus,03-12-2020,0.0,0.0
94.0,Czechia,03-12-2020,0.0,0.0
617.0,Denmark,03-12-2020,0.0,1.0
5.0,Dominican Republic,03-12-2020,0.0,0.0
17.0,Ecuador,03-12-2020,0.0,0.0
67.0,Egypt,03-12-2020,1.0,27.0
16.0,Estonia,03-12-2020,0.0,0.0
59.0,Finland,03-12-2020,0.0,1.0
2284.0,France,03-12-2020,48.0,12.0
5.0,French Guiana,03-12-2020,0.0,0.0
24.0,Georgia,03-12-2020,0.0,0.0
2078.0,Germany,03-12-2020,3.0,25.0
99.0,Greece,03-12-2020,1.0,0.0
1.0,Guyana,03-12-2020,1.0,0.0
1.0,Holy See,03-12-2020,0.0,0.0
2.0,Honduras,03-12-2020,0.0,0.0
13.0,Hungary,03-12-2020,0.0,0.0
103.0,Iceland,03-12-2020,0.0,1.0
73.0,India,03-12-2020,1.0,4.0
34.0,Indonesia,03-12-2020,1.0,2.0
10075.0,Iran,03-12-2020,429.0,2959.0
71.0,Iraq,03-12-2020,8.0,15.0
43.0,Ireland,03-12-2020,1.0,0.0
131.0,Israel,03-12-2020,0.0,4.0
12462.0,Italy,03-12-2020,827.0,1045.0
2.0,Jamaica,03-12-2020,0.0,0.0
639.0,Japan,03-12-2020,16.0,118.0
1.0,Jordan,03-12-2020,0.0,0.0
7869.0,"Korea, South",03-12-2020,66.0,333.0
80.0,Kuwait,03-12-2020,0.0,5.0
10.0,Latvia,03-12-2020,0.0,1.0
61.0,Lebanon,03-12-2020,3.0,1.0
1.0,Liechtenstein,03-12-2020,0.0,0.0
3.0,Lithuania,03-12-2020,0.0,0.0
19.0,Luxembourg,03-12-2020,0.0,0.0
0.0,China,03-12-2020,0.0,0.0
149.0,Malaysia,03-12-2020,0.0,26.0
8.0,Maldives,03-12-2020,0.0,0.0
6.0,Malta,03-12-2020,0.0,0.0
3.0,Martinique,03-12-2020,0.0,0.0
12.0,Mexico,03-12-2020,0.0,4.0
3.0,Moldova,03-12-2020,0.0,0.0
2.0,Monaco,03-12-2020,0.0,0.0
1.0,Mongolia,03-12-2020,0.0,0.0
6.0,Morocco,03-12-2020,1.0,0.0
1.0,Nepal,03-12-2020,0.0,1.0
503.0,Netherlands,03-12-2020,5.0,0.0
5.0,New Zealand,03-12-2020,0.0,0.0
2.0,Nigeria,03-12-2020,0.0,0.0
7.0,North Macedonia,03-12-2020,0.0,0.0
702.0,Norway,03-12-2020,0.0,1.0
18.0,Oman,03-12-2020,0.0,9.0
20.0,Pakistan,03-12-2020,0.0,2.0
11.0,Panama,03-12-2020,1.0,0.0
5.0,Paraguay,03-12-2020,0.0,0.0
15.0,Peru,03-12-2020,0.0,0.0
52.0,Philippines,03-12-2020,2.0,2.0
49.0,Poland,03-12-2020,1.0,0.0
59.0,Portugal,03-12-2020,0.0,0.0
262.0,Qatar,03-12-2020,0.0,0.0
1.0,Reunion,03-12-2020,0.0,0.0
49.0,Romania,03-12-2020,0.0,6.0
28.0,Russia,03-12-2020,0.0,3.0
69.0,San Marino,03-12-2020,3.0,0.0
45.0,Saudi Arabia,03-12-2020,0.0,1.0
4.0,Senegal,03-12-2020,0.0,1.0
19.0,Serbia,03-12-2020,0.0,0.0
178.0,Singapore,03-12-2020,0.0,96.0
16.0,Slovakia,03-12-2020,0.0,0.0
89.0,Slovenia,03-12-2020,0.0,0.0
17.0,South Africa,03-12-2020,0.0,0.0
2277.0,Spain,03-12-2020,55.0,183.0
2.0,Sri Lanka,03-12-2020,0.0,1.0
599.0,Sweden,03-12-2020,1.0,1.0
652.0,Switzerland,03-12-2020,4.0,4.0
49.0,Taiwan*,03-12-2020,1.0,20.0
70.0,Thailand,03-12-2020,1.0,34.0
1.0,Togo,03-12-2020,0.0,0.0
7.0,Tunisia,03-12-2020,0.0,0.0
1.0,Turkey,03-12-2020,0.0,0.0
1663.0,United States,03-12-2020,40.0,12.0
1.0,Ukraine,03-12-2020,0.0,0.0
85.0,United Arab Emirates,03-12-2020,0.0,17.0
459.0,United Kingdom,03-12-2020,8.0,19.0
39.0,Vietnam,03-12-2020,0.0,16.0
0.0,occupied Palestinian territory,03-12-2020,0.0,0.0
7.0,Afghanistan,03-13-2020,0.0,0.0
33.0,Albania,03-13-2020,1.0,0.0
26.0,Algeria,03-13-2020,2.0,8.0
1.0,Andorra,03-13-2020,0.0,0.0
1.0,Antigua and Barbuda,03-13-2020,0.0,0.0
31.0,Argentina,03-13-2020,2.0,0.0
8.0,Armenia,03-13-2020,0.0,0.0
2.0,Aruba,03-13-2020,0.0,0.0
200.0,Australia,03-13-2020,3.0,23.0
504.0,Austria,03-13-2020,1.0,6.0
15.0,Azerbaijan,03-13-2020,1.0,3.0
189.0,Bahrain,03-13-2020,0.0,44.0
3.0,Bangladesh,03-13-2020,0.0,0.0
27.0,Belarus,03-13-2020,0.0,3.0
559.0,Belgium,03-13-2020,3.0,1.0
1.0,Bhutan,03-13-2020,0.0,0.0
3.0,Bolivia,03-13-2020,0.0,0.0
13.0,Bosnia and Herzegovina,03-13-2020,0.0,0.0
